Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Fecha de fichaje,comprado_por,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,overallrating,potential,jumping,understat_goals,strength,vision,headingaccuracy,ballcontrol,acceleration,interceptions,understat_matches,reactions,longpassing,dribbling,understat_assists,standingtackle,understat_minutes,penalties,Valor de mercado actual (numérico),Cluster
andrea-colpani,53.0,224,0,39,,30/06/2025,26/07/2024,0.2483482204242962,-0.3700990472611269,-0.4226850521719638,-0.5805420935203993,-0.2751190650723473,-0.3260751807813587,0.7920928443470114,0.33943889402701,0.2075088205654119,1.0946597462142251,-0.0128011414715706,0.9142869597650076,0.4413972950650947,0.7698432784357282,0.377857815690184,0.2722899039614134,0.5916916890169024,0.5374188359290758,0.9506392193871932,0.7887764616546502,0.1874186746504982,0.5262292291062406,0.095310110707644,1.1028674039804789,12000000.0,0
nicolo-zaniolo,53.0,224,0,39,14.0,30/06/2025,03/02/2025,0.7129859505154722,-0.4666130547179576,-0.32257332693702,-0.3247576153385333,-0.2259953390452402,-0.6094107630622181,0.4458984193701703,0.33943889402701,0.2075088205654119,-0.0446990738672816,1.4496948599848103,0.9142869597650076,0.2906468527614421,0.659377513756231,0.3122878569285833,0.2722899039614134,0.2026376394226262,0.9289459635163116,0.619341398423105,0.594381631791024,-0.7363309741932195,0.2713719891284023,-0.7768109361484601,0.5175144494518188,16000000.0,0
samuele-ricci,53.0,224,0,94,,30/06/2028,01/07/2022,0.2483482204242962,-0.1770710323474654,-0.2725174643195482,-0.5805420935203993,-0.3242427910994543,-0.2316299866877389,0.6189956318585909,1.342667025017937,0.0193206519752555,-0.3295387788876583,-0.0988303180278283,0.9142869597650076,-0.0611041792804139,0.7698432784357282,0.5745676919749862,0.8370985508050394,0.8834822262126095,0.5374188359290758,1.149417911965646,0.6915790467228371,0.1874186746504982,0.8235626757470519,0.9598569052957672,0.0492320858288907,30000000.0,1
cesare-casadei,53.0,224,0,94,,30/06/2029,02/02/2025,0.0934689770605708,-0.3700990472611269,-0.5227967774069076,-0.3759145109749066,-0.5207376952078825,-0.1371847925941191,-0.4195876430719326,0.740730146423381,0.5838851577457247,-0.6143784839080351,0.2452863881972024,0.6289764746922957,0.692648032237849,0.3279802197177395,0.0500080218821804,0.4460771799132983,-1.1590515341573402,-0.1151263767163172,0.619341398423105,0.3999868019273976,-0.7363309741932195,0.4412768157802945,-1.612142757702942,0.8101909267161488,15000000.0,0
Valentino Lando Lazaro,6.0,50,0,94,14.0,30/06/2025,23/08/2023,-0.2937291313487425,-0.4666130547179576,-0.2224616017020763,-0.3247576153385333,-0.4716139691807754,-0.4677429719217884,-0.0733932180950914,-0.8644348631621029,0.1134147362703337,-0.6143784839080351,-0.4429470242528591,0.6289764746922957,0.1398964104577895,0.4936788667369852,0.5745676919749862,0.576417636877212,1.1752727634083169,0.4069097933999971,0.619341398423105,0.4485855093933042,1.111168323494216,0.7386102624211058,0.4632023637238667,0.8687262221690149,4500000.0,0
Елиф Елмас,58.0,246,0,94,,30/06/2025,30/01/2025,0.2483482204242962,-0.4666130547179576,-0.6229085026418513,-0.1712869284294138,-0.5698614212349895,-0.1371847925941191,0.4458984193701703,0.5400845202251955,-0.0747734323198225,-0.6143784839080351,-0.4429470242528591,0.7716317172286516,-0.010854031845863,0.7698432784357282,0.6401376507365869,0.576417636877212,-0.8672609969616332,0.6679278784581544,0.8181200910015578,0.8373751691205569,-0.7363309741932195,0.4412768157802945,-1.4249505230799815,0.4004438585460868,14000000.0,0
nikola-vlasic,21.0,93,0,94,6.0,30/06/2027,08/08/2023,0.6355463288336095,-0.5631270621747884,-0.1724057390846044,-0.1201300327930406,-0.4224902431536684,-0.184407389640929,0.7920928443470114,0.33943889402701,0.3016029048604901,0.240140631153095,-0.0988303180278283,1.0569422023013637,0.340897000195993,0.8803090431152254,0.6401376507365869,0.2722899039614134,0.9807457386111784,0.4069097933999971,0.7518605268087402,0.8859738765864634,0.1874186746504982,0.2288957824654293,1.1816742931437838,0.8687262221690149,8000000.0,0
Иван Илић,96.0,317,0,94,,30/06/2027,01/07/2023,0.3257878421061588,-0.3700990472611269,-0.3726291895544919,-0.4782283022476529,-0.3242427910994543,-0.184407389640929,0.4458984193701703,1.1420213988197518,-0.3570556852050571,0.240140631153095,-0.0988303180278283,1.0569422023013637,-0.010854031845863,0.8250761607754767,0.1155779806437811,0.5329708178892408,0.7862187138140405,-0.1151263767163172,1.149417911965646,0.6915790467228371,0.1874186746504982,0.5687054357692136,0.6049490847389407,0.4589791539989528,18000000.0,0
karol-linetty,71.0,289,0,94,,30/06/2025,01/09/2020,,-0.2253280360758808,-0.4727409147894356,-0.3247576153385333,-0.1768716130181332,-0.5621881660154082,-0.0733932180950914,-0.8644348631621029,-0.827526106680448,-0.6143784839080351,-1.045151260146663,0.9142869597650076,-0.1113543267149647,0.4936788667369852,0.1155779806437811,0.8805453697930107,0.4944281766183333,0.2764007508709185,0.7518605268087402,0.4971842168592107,-0.7363309741932195,0.7386102624211058,0.3441783995127358,-0.0678385050768413,2500000.0,0
gvidas-gineitis,56.0,242,0,94,,30/06/2028,02/01/2023,,-0.2735850398042961,-0.4226850521719638,-0.222443824065787,-0.3733665171265614,-0.6094107630622181,-1.458170918002456,0.33943889402701,-0.7334320223853699,-0.6143784839080351,-0.4429470242528591,-0.0842997379894837,0.1901465578923404,0.3279802197177395,-0.7368314832570283,-0.0752846479423564,-0.8672609969616332,-1.5507258445361818,0.3543031416518344,0.2055919720637713,-0.7363309741932195,0.1439433691394832,-1.0992576755567964,0.1077673812817567,5000000.0,2
Adrien Tamèze Aoutsa,32.0,145,0,94,,30/06/2026,23/07/2023,-0.2162895096668798,-0.2253280360758808,-0.0722940138496607,-0.1712869284294138,-0.1277478869910261,-0.184407389640929,0.0997039943933291,-0.6637892369639175,0.9602614949260374,-0.6143784839080351,0.2452863881972024,0.201010747083228,0.692648032237849,0.4936788667369852,0.5745676919749862,0.8370985508050394,0.5916916890169024,0.1458917083418399,0.4868222700374697,0.594381631791024,0.1874186746504982,0.866038882410025,0.6850197515718832,0.5175144494518188,3500000.0,0
Marcus Holmgren Pedersen,65.0,267,0,94,7.0,30/06/2027,22/08/2024,-0.4098885638715365,-0.3700990472611269,-0.5227967774069076,-0.4270714066112797,-0.1277478869910261,-0.3260751807813587,-0.246490430583512,-0.2624979845675464,-0.6393379380902917,-0.6143784839080351,-0.4429470242528591,0.1296831258150501,-1.0158569805368802,0.0518158080189965,1.4269771558757955,0.4460771799132983,0.4944281766183333,-0.8981806318907889,0.3543031416518344,0.4971842168592107,0.1874186746504982,0.5687054357692136,0.0455364529466257,0.1077673812817567,3500000.0,0
Ali Bina Dembélé,32.0,163,0,94,,30/06/2026,01/07/2023,-0.657695353253497,-0.3218420435327115,-0.5227967774069076,-0.3759145109749066,-0.5698614212349895,-0.2316299866877389,-2.1505597679561386,-0.8644348631621029,-0.827526106680448,,-0.184859494584086,-1.082886435743975,-0.3123549164531682,-0.279581486019495,-0.081131895641021,0.1853962659854709,,-1.9422529721234176,-0.8383690138188827,-0.1831976876634813,,0.2288957824654293,,-0.2434443914354393,800000.0,2
borna-sosa,21.0,94,0,94,,30/06/2025,17/08/2024,-0.2162895096668798,-0.3700990472611269,-0.5728526400243794,-0.5805420935203993,-0.4716139691807754,-0.4205203748749785,-0.0733932180950914,-0.6637892369639175,0.3016029048604901,-0.6143784839080351,0.1592572116409447,0.9142869597650076,0.2906468527614421,0.4936788667369852,0.3122878569285833,0.6198644558651832,-2.0344231457444617,0.0153826658127613,0.619341398423105,0.5457829243251173,-0.7363309741932195,0.5687054357692136,-1.62945533431547,-1.1800091186812955,6000000.0,0
Emirhan İlkhan,88.0,349,0,94,,30/06/2026,08/08/2022,-0.4486083747124678,-0.4666130547179576,-0.32257332693702,-0.5805420935203993,-0.1277478869910261,-0.1371847925941191,-1.8043653429792967,0.1387932678288245,-2.709407792582012,,-2.9377931443843326,0.2723383683514059,-0.4631053587568208,0.0518158080189965,0.0500080218821804,-0.2490719238942413,,-2.333780099710653,0.0230053206877463,0.4485855093933042,,-0.068437664175382,,-0.0678385050768413,2500000.0,2
Remo Marco Freuler,86.0,335,0,19,6.0,30/06/2026,01/07/2024,-0.1775696988259484,-0.2735850398042961,-0.4727409147894356,-0.4270714066112797,-0.1768716130181332,-0.2316299866877389,1.1382872693238526,0.5400845202251955,-1.0157142752706043,-0.3295387788876583,-0.184859494584086,1.0569422023013637,-0.5133555061913716,0.8803090431152254,-0.2778417719258232,1.0108858267569245,0.8834822262126095,1.3204730911035474,1.0168987835800107,0.594381631791024,-0.2744561497713605,1.0359437090619172,1.210889266177425,0.5760497449046847,6500000.0,0
nikola-moro,21.0,93,0,19,,30/06/2027,02/07/2023,-0.1775696988259484,-0.4183560509895422,-0.4226850521719638,-0.3759145109749066,-0.2259953390452402,-0.3260751807813587,0.0997039943933291,-0.0618523583693609,0.2075088205654119,-0.3295387788876583,0.4173447413097179,1.0569422023013637,0.5418975899341965,0.5489117490767338,-0.081131895641021,0.6633112748531544,0.0081106146254881,0.0153826658127613,1.149417911965646,0.4971842168592107,-0.7363309741932195,0.6111816424321866,-0.756252251421083,0.9857968130747468,5000000.0,0
lewis-ferguson,25.0,106,0,19,,30/06/2028,12/07/2022,-0.5260479963943305,-0.5631270621747884,-0.32257332693702,-0.5805420935203993,-0.1768716130181332,-0.184407389640929,0.7920928443470114,0.9413757726215664,1.0543555792211157,1.0946597462142251,0.5033739178659755,1.1282698235695414,0.8936486219760524,0.8803090431152254,0.3122878569285833,0.7936517318170682,0.7862187138140405,0.0153826658127613,0.8843796551943754,0.7401777541887437,0.6492934990723571,0.7386102624211058,1.2844677167806695,1.6882203585091389,24000000.0,1
andri-fannar-baldursson,51.0,222,0,19,6.0,30/06/2025,01/06/2020,-0.6112315802443794,-0.4183560509895422,-0.6229085026418513,-0.4270714066112797,-0.2259953390452402,-0.5149655689685982,-1.9774625554677177,-0.8644348631621029,-0.4511497695001353,,-0.0988303180278283,-0.2269549805258396,0.1901465578923404,-0.1691157213399978,-0.5401216069722261,0.1419494469974997,,-1.6812348870652605,-0.0432542435050712,-0.0374015652657615,,0.2713719891284023,,-0.0678385050768413,900000.0,2
أسامة العزوزي,69.0,257,0,19,,30/06/2027,20/07/2023,-0.6189755424125657,-0.5631270621747884,-0.5227967774069076,-0.4782283022476529,-0.4224902431536684,-0.4677429719217884,-0.9388792805371944,-0.8644348631621029,-0.5452438537952135,-0.0446990738672816,-0.2708886711403437,-0.1556273592576617,0.4413972950650947,0.1070486903587451,-0.802401442018629,0.576417636877212,-0.478206947367357,-0.8981806318907889,0.3543031416518344,0.1083945571319581,0.1874186746504982,0.6111816424321866,-1.1014217476333623,0.1077673812817567,2000000.0,2
giovanni-fabbian,53.0,224,0,19,,30/06/2028,20/08/2023,-0.2162895096668798,-0.4666130547179576,-0.4226850521719638,-0.4782283022476529,-0.5207376952078825,-0.5621881660154082,-0.0733932180950914,0.9413757726215664,-0.3570556852050571,0.8098200411938484,-1.2172096132591783,0.8429593384968296,0.5921477373687473,0.4936788667369852,0.1811479394053818,0.5329708178892408,0.3971646642197643,0.0153826658127613,0.7518605268087402,0.4971842168592107,0.1874186746504982,0.5262292291062406,-0.5344348635730664,0.4004438585460868,13000000.0,0
maxence-caqueret,32.0,140,0,29,14.0,30/06/2029,12/01/2025,0.4806670854698842,-0.4666130547179576,-0.6229085026418513,-0.2736007197021602,-0.6189851472620966,-0.1371847925941191,0.2728012068817497,0.33943889402701,-0.6393379380902917,-0.3295387788876583,-0.7010345539216323,0.7716317172286516,-0.5133555061913716,0.5489117490767338,0.6401376507365869,0.923992188780982,1.0780092510097476,0.5374188359290758,1.0168987835800107,0.594381631791024,0.6492934990723571,0.9509912957359712,1.617734816571836,1.1028674039804789,15000000.0,0
Nicolás Paz Martínez,28.0,45,0,29,14.0,30/06/2028,25/08/2024,0.0934689770605708,-0.1770710323474654,-0.3726291895544919,-0.1201300327930406,-0.2751190650723473,-0.4677429719217884,0.2728012068817497,1.5433126512161228,-1.0157142752706043,-0.6143784839080351,-0.2708886711403437,0.7716317172286516,-0.5133555061913716,0.8803090431152254,-0.0155619368794202,0.0985026280095284,-1.839896120947324,-0.506653504303553,0.8181200910015578,0.93457258405237,-0.7363309741932195,0.1864195758024562,-1.6510960550811302,0.1077673812817567,35000000.0,1
yannik-engelhardt,1.0,5,0,29,7.0,30/06/2027,01/08/2024,-0.3711687530306051,-0.4183560509895422,-0.1724057390846044,-0.5805420935203993,-0.2259953390452402,-0.4677429719217884,-0.5926848555603532,-0.4631436107657319,-0.3570556852050571,,0.073228035084687,0.4149936108877619,0.0393961155886878,0.0518158080189965,0.0500080218821804,0.5329708178892408,,-0.3761444617744744,0.1555244490733816,-0.0860002727316681,,0.6111816424321866,,-0.4190502777940373,7000000.0,0
Sergio Roberto Carnicer,28.0,113,0,29,6.0,30/06/2026,23/08/2024,-0.4873281855533991,-0.1770710323474654,-0.0722940138496607,-0.3247576153385333,-0.1277478869910261,-0.3732977778281686,0.7920928443470114,0.1387932678288245,0.1134147362703337,0.240140631153095,-0.0128011414715706,1.2709250661058973,0.5921477373687473,0.7146103960959796,0.1811479394053818,0.8805453697930107,-0.8672609969616332,0.6679278784581544,1.0168987835800107,0.6915790467228371,0.1874186746504982,0.8235626757470519,-0.7324474585788568,0.3419085630932207,2000000.0,0
matthias-braunoder,6.0,50,0,29,,30/06/2027,01/07/2024,-0.5802557315716343,-0.4183560509895422,-0.1724057390846044,-0.222443824065787,-0.5207376952078825,-0.3732977778281686,-0.5926848555603532,0.33943889402701,-1.6743728653361516,,-2.3355889084905286,0.4863212321559398,-0.6138558010604733,0.383213102057488,1.0335574033061914,0.4460771799132983,,0.0153826658127613,0.420562705844652,0.3999868019273976,,0.4837530224432675,,0.1663026767346227,1600000.0,0
Adrián Bernabé García,28.0,113,0,64,,30/06/2027,07/07/2021,,-0.4666130547179576,-0.2725174643195482,-0.4270714066112797,-0.3733665171265614,-0.4205203748749785,0.0997039943933291,0.9413757726215664,-0.7334320223853699,,-1.2172096132591783,0.8429593384968296,-0.6138558010604733,0.7146103960959796,1.0335574033061914,0.6633112748531544,,-0.2456354192453958,0.8843796551943754,0.6915790467228371,,0.7810864690840789,,0.7516556312632828,15000000.0,0
Drissa Gui Camara,20.0,91,0,64,,30/06/2025,01/07/2021,,-0.4666130547179576,-0.5728526400243794,-0.2736007197021602,-0.1277478869910261,-0.5149655689685982,-1.8043653429792967,-1.4663717417566593,-1.5802787810410734,,-1.045151260146663,-0.0842997379894837,-0.4631053587568208,-0.1138828390002492,-0.1467018544026217,-0.0318378289543852,,-1.8117439295943392,-0.1095138076978889,0.2055919720637713,,-0.0259614575124089,,-0.7117267550583675,1800000.0,2
nadir-zortea,53.0,224,0,27,,30/06/2028,17/07/2024,-0.5260479963943305,-0.514870058446373,-0.32257332693702,-0.5805420935203993,-0.5207376952078825,-0.4205203748749785,-0.246490430583512,-0.6637892369639175,0.1134147362703337,-0.0446990738672816,0.073228035084687,0.2723383683514059,0.0393961155886878,0.3279802197177395,0.6401376507365869,0.576417636877212,-0.3809434349687879,0.1458917083418399,-0.1757733718907065,0.4485855093933042,1.5730431479160747,0.5262292291062406,-0.1611324303654287,0.0492320858288907,4500000.0,0
matteo-prati,53.0,224,0,27,,30/06/2028,17/08/2023,-0.6034876180761931,-0.1288140286190501,-0.2224616017020763,-0.2736007197021602,-0.5698614212349895,-0.4205203748749785,-0.4195876430719326,0.9413757726215664,-0.4511497695001353,-0.3295387788876583,-0.2708886711403437,0.7716317172286516,0.4413972950650947,0.4384459843972366,-0.5401216069722261,0.6633112748531544,0.2999011518211952,-0.2456354192453958,0.7518605268087402,0.3027893869955845,-0.2744561497713605,0.5262292291062406,0.4761867961832627,0.2833732676403547,7000000.0,0
Michel Ndary Adopo,32.0,149,0,27,14.0,30/06/2025,17/07/2024,-0.4486083747124678,-0.2735850398042961,-0.2725174643195482,-0.4270714066112797,-0.3242427910994543,-0.184407389640929,-0.5926848555603532,-0.6637892369639175,0.2075088205654119,-0.6143784839080351,0.5894030944222333,0.4149936108877619,0.1901465578923404,0.3279802197177395,-0.081131895641021,0.7067580938411258,-1.2563150465559094,0.0153826658127613,0.4868222700374697,0.3999868019273976,-0.2744561497713605,0.6536578490951598,-1.5731894603247538,-0.0678385050768413,3000000.0,0
antoine-makoumbou,32.0,86,0,27,7.0,30/06/2026,15/07/2022,-0.657695353253497,-0.4666130547179576,-0.1223498764671326,-0.5293851978840262,-0.5698614212349895,-0.184407389640929,-0.246490430583512,-0.4631436107657319,0.1134147362703337,-0.3295387788876583,0.4173447413097179,0.201010747083228,-0.0611041792804139,0.4936788667369852,0.4434277744517848,0.750204912829097,0.8834822262126095,-0.3761444617744744,0.3543031416518344,0.594381631791024,-0.7363309741932195,0.6111816424321866,1.2736473563978394,0.0492320858288907,4000000.0,0
Benito Nicolas Viola,53.0,224,0,27,,30/06/2025,02/07/2022,-0.6344634667489382,-0.1770710323474654,-0.5728526400243794,-0.4270714066112797,-0.3242427910994543,-0.3260751807813587,-0.246490430583512,-1.0650804893602883,-0.4511497695001353,0.8098200411938484,-0.5289762008091169,0.9142869597650076,0.2906468527614421,0.659377513756231,-0.3434117306874239,0.1853962659854709,0.2999011518211952,-0.8981806318907889,0.8843796551943754,0.5457829243251173,0.1874186746504982,-0.0259614575124089,-0.3840318542517283,1.805290949414871,1000000.0,0
gianluca-gaetano,53.0,224,0,27,,30/06/2029,30/08/2024,-0.3711687530306051,-0.2735850398042961,-0.2725174643195482,-0.1712869284294138,-0.3733665171265614,-0.3260751807813587,-0.246490430583512,-0.0618523583693609,-0.7334320223853699,0.8098200411938484,-1.045151260146663,0.8429593384968296,0.0393961155886878,0.5489117490767338,0.1155779806437811,-0.2056251049062701,-0.2836799225702189,-0.506653504303553,0.5530818342302873,0.594381631791024,-0.2744561497713605,-0.110913870838355,-0.6794276927029894,0.8101909267161488,4000000.0,0
alessandro-deiola,53.0,224,0,27,,30/06/2029,01/07/2014,,-0.2253280360758808,-0.3726291895544919,-0.4270714066112797,-0.2751190650723473,-0.4677429719217884,-0.9388792805371944,-1.8676629941530305,0.0193206519752555,-0.3295387788876583,0.7614614475347486,0.0583555045468721,0.5418975899341965,-0.003417074320752,-0.9335413595418304,0.750204912829097,0.3971646642197643,-0.2456354192453958,0.2880435774590168,0.011197142200145,-0.7363309741932195,0.6111816424321866,0.0790795701333989,0.1663026767346227,1600000.0,2
jakub-jankto,76.0,307,0,27,,30/06/2025,15/07/2023,-0.6034876180761931,-0.514870058446373,-0.0722940138496607,-0.4270714066112797,-0.1768716130181332,-0.1371847925941191,-0.7657820680487738,-1.6670173679548448,-0.6393379380902917,-0.3295387788876583,-1.3032387898154365,0.2723383683514059,0.1398964104577895,0.1070486903587451,0.377857815690184,0.4460771799132983,-0.478206947367357,-0.8981806318907889,0.2217840132661992,0.2055919720637713,0.1874186746504982,0.3988006091173214,-0.6902480530858195,0.4004438585460868,1000000.0,2
Jesper Karlström,85.0,327,0,100,,30/06/2026,03/08/2024,-0.541535920730703,-0.3218420435327115,-0.4727409147894356,-0.3759145109749066,-0.3242427910994543,-0.0899621955473092,-0.0733932180950914,-0.8644348631621029,0.6779792420408028,-0.6143784839080351,1.1916073303160373,0.8429593384968296,0.1901465578923404,0.2727473373779909,0.2467178981669826,0.6633112748531544,-1.5481055837516164,0.0153826658127613,0.6856009626159226,0.2541906795296779,-0.7363309741932195,0.6111816424321866,-1.291860090371172,-0.1849090959825733,3500000.0,0
sandi-lovric,6.0,111,0,100,,30/06/2027,01/07/2022,-0.4873281855533991,-0.3218420435327115,-0.3726291895544919,-0.2736007197021602,-0.2259953390452402,-0.5149655689685982,-0.0733932180950914,-0.6637892369639175,-1.0157142752706043,-0.3295387788876583,-0.2708886711403437,0.8429593384968296,-0.1616044741495156,0.4936788667369852,-0.8679714007802297,0.7067580938411258,0.5916916890169024,0.2764007508709185,0.6856009626159226,0.3999868019273976,0.6492934990723571,0.5687054357692136,0.4945814088340739,-0.1849090959825733,8000000.0,0
Jurgen Peter Ekkelenkamp,69.0,275,0,100,6.0,30/06/2029,06/08/2024,-0.3324489421896738,-0.2253280360758808,-0.5728526400243794,-0.2736007197021602,-0.1768716130181332,-0.5621881660154082,-0.246490430583512,-0.0618523583693609,0.3956969891555683,-0.6143784839080351,0.675432270978491,0.5576488534241177,0.3911471476305438,0.383213102057488,0.1155779806437811,0.5329708178892408,-0.7699974845630642,0.2764007508709185,0.4868222700374697,0.5457829243251173,-0.7363309741932195,0.3988006091173214,-0.9694133509628357,0.2248379721874887,7500000.0,0
Oier Zarraga Egaña,28.0,113,0,100,,30/06/2027,01/07/2023,-0.4486083747124678,-0.2735850398042961,-0.4727409147894356,-0.5805420935203993,-0.3242427910994543,-0.1371847925941191,-0.4195876430719326,-0.6637892369639175,-0.0747734323198225,-0.0446990738672816,-0.3569178476966014,0.5576488534241177,-0.010854031845863,0.383213102057488,0.6401376507365869,0.4026303609253271,-0.7699974845630642,0.0153826658127613,0.6856009626159226,0.4485855093933042,-0.7363309741932195,0.5687054357692136,-1.2496606848781344,0.1663026767346227,2000000.0,0
arthur-atta,32.0,143,0,100,,30/06/2025,30/08/2024,-0.4873281855533991,-0.4666130547179576,-0.2224616017020763,-0.2736007197021602,-0.1768716130181332,-0.2316299866877389,-1.2850737055140355,-0.0618523583693609,0.1134147362703337,-0.3295387788876583,0.4173447413097179,0.3436659896195839,0.0896462630232386,0.2175144550382423,0.1811479394053818,0.2288430849734421,-0.1864164101716499,-0.8981806318907889,0.2217840132661992,0.2055919720637713,0.1874186746504982,0.4412768157802945,-0.6740175125115744,-0.1849090959825733,2500000.0,2
Rui Manuel Muati Modesto,72.0,41,0,100,,30/06/2029,30/08/2024,-0.5260479963943305,-0.3700990472611269,-0.5227967774069076,-0.5805420935203993,-0.3733665171265614,-0.5149655689685982,-1.1119764930256149,-1.4663717417566593,-1.0157142752706043,,-1.045151260146663,-0.1556273592576617,-0.764606243364126,-0.1138828390002492,1.099127362067792,-0.0752846479423564,,-1.8117439295943392,-0.3082925002763418,0.0597958496660516,,0.2713719891284023,,-0.2434443914354393,1800000.0,2
simone-pafundi,53.0,224,0,100,,30/06/2026,01/07/2022,-0.0614102663031544,-0.514870058446373,-0.3726291895544919,-0.3247576153385333,-0.5207376952078825,-0.4677429719217884,-0.9388792805371944,1.342667025017937,-1.1098083595656825,-0.6143784839080351,-2.3355889084905286,0.3436659896195839,-0.1616044741495156,0.4936788667369852,1.0335574033061914,-0.0318378289543852,-2.1316866581430305,-1.9422529721234176,0.0892648848805639,0.4485855093933042,-0.7363309741932195,-0.7480569707829507,-1.6608343794256777,1.044332108527613,6000000.0,2
lassana-coulibaly,59.0,249,0,99,,30/06/2027,14/08/2024,-0.4098885638715365,-0.4183560509895422,-0.2725174643195482,-0.1712869284294138,-0.4716139691807754,-0.5621881660154082,-0.0733932180950914,-0.8644348631621029,0.3016029048604901,-0.6143784839080351,0.3313155647534601,0.2723383683514059,0.5921477373687473,0.383213102057488,-0.0155619368794202,0.7067580938411258,0.4944281766183333,-0.2456354192453958,0.619341398423105,0.3999868019273976,-0.2744561497713605,0.6961340557581328,0.6038670487006577,0.1077673812817567,2500000.0,0
Ylber Latif Ramadani,1.0,3,0,99,,30/06/2026,04/08/2023,-0.6189755424125657,-0.4666130547179576,-0.1223498764671326,-0.2736007197021602,-0.1277478869910261,-0.3260751807813587,-0.7657820680487738,-1.6670173679548448,-0.3570556852050571,-0.3295387788876583,0.1592572116409447,-0.2982826017940176,-0.010854031845863,-0.1138828390002492,-0.3434117306874239,0.6198644558651832,1.0780092510097476,-0.8981806318907889,0.0892648848805639,0.0597958496660516,-0.7363309741932195,0.5687054357692136,1.5701252308873836,-0.8287973459640995,2200000.0,2
Þórir Jóhann Helgason,51.0,222,0,99,,30/06/2026,15/07/2021,-0.6034876180761931,-0.3218420435327115,-0.1724057390846044,-0.4270714066112797,-0.2259953390452402,-0.2788525837345488,-1.1119764930256149,-0.6637892369639175,-1.5802787810410734,,-0.5289762008091169,0.1296831258150501,-0.8148563907986768,0.1622815726984937,0.0500080218821804,0.1419494469974997,,-0.7676715893617102,0.420562705844652,0.2541906795296779,,0.2288957824654293,,-0.5946561641526354,2500000.0,2
حمزة رفيعة,89.0,351,0,99,,30/06/2026,18/07/2023,,-0.2253280360758808,-0.2725174643195482,-0.6316989891567725,-0.4224902431536684,-0.3260751807813587,-1.1119764930256149,-1.4663717417566593,-1.862561033926308,-0.3295387788876583,-0.8730929070341477,0.5576488534241177,-0.8148563907986768,0.383213102057488,-0.1467018544026217,0.0985026280095284,0.4944281766183333,-0.6371625468326316,0.0892648848805639,0.5457829243251173,-0.7363309741932195,-0.3657711108161933,-0.3288480162992949,0.4589791539989528,1700000.0,2
mohamed-kaba,32.0,157,0,99,,30/06/2027,14/08/2023,-0.4486083747124678,-0.4666130547179576,-0.3726291895544919,-0.222443824065787,-0.4224902431536684,-0.5621881660154082,-0.9388792805371944,-0.2624979845675464,-0.2629616009099789,-0.6143784839080351,0.7614614475347486,-0.2982826017940176,-0.010854031845863,0.0518158080189965,-0.6712615244954275,0.4895239989012696,0.0081106146254881,-0.506653504303553,0.1555244490733816,0.011197142200145,-0.7363309741932195,0.3988006091173214,-0.1762809349013908,-0.5361208686997694,2300000.0,2
Joan González Cañellas,28.0,113,0,99,,30/06/2027,01/07/2022,-0.6615673343375902,-0.2735850398042961,-0.1724057390846044,-0.4270714066112797,-0.1768716130181332,-0.4677429719217884,-0.5926848555603532,0.33943889402701,-0.1688675166149007,-0.3295387788876583,0.2452863881972024,0.4863212321559398,0.0393961155886878,0.3279802197177395,-0.0155619368794202,0.2722899039614134,0.5916916890169024,-0.6371625468326316,0.6856009626159226,0.3027893869955845,-0.2744561497713605,-0.1533900775013281,-0.2758282504234275,0.2248379721874887,800000.0,0
Filip Marchwiński,71.0,289,0,99,6.0,30/06/2028,26/07/2024,,-0.1770710323474654,-0.3726291895544919,-0.5805420935203993,-0.5698614212349895,-0.4205203748749785,-1.1119764930256149,-0.4631436107657319,-0.4511497695001353,,-0.8730929070341477,0.201010747083228,0.4916474424996455,0.1070486903587451,-0.1467018544026217,-0.5966464757980112,,-0.7676715893617102,0.1555244490733816,0.2541906795296779,,-0.7905331774459238,,0.4589791539989528,3000000.0,2
Γεώργιος Κυριακόπουλος,38.0,186,0,4,6.0,30/06/2026,01/07/2024,,-0.2735850398042961,-0.3726291895544919,-0.6316989891567725,-0.3733665171265614,-0.184407389640929,-0.4195876430719326,-1.2657261155584738,-0.5452438537952135,-0.6143784839080351,-0.3569178476966014,-1.2968692995485087,0.0393961155886878,0.3279802197177395,-0.1467018544026217,0.7067580938411258,0.4944281766183333,-0.2456354192453958,0.0230053206877463,0.4485855093933042,0.6492934990723571,0.6536578490951598,0.1991855703828128,0.8101909267161488,3500000.0,0
alessandro-bianco,53.0,224,0,4,,30/06/2025,30/08/2024,-0.2937291313487425,-0.6113840659032037,-0.5728526400243794,-0.3759145109749066,-0.5207376952078825,-0.3732977778281686,-0.7657820680487738,0.1387932678288245,-1.4861846967459953,-0.3295387788876583,-2.3355889084905286,0.6289764746922957,0.0393961155886878,0.4936788667369852,0.4434277744517848,0.3157367229493846,0.7862187138140405,-0.2456354192453958,0.619341398423105,0.3999868019273976,1.111168323494216,0.3138481957913754,0.1981035343445298,-0.0093032096239753,5000000.0,2
